training_diagnostics_schema_version,method,display_name,tag,step,value_mean,value_std,seed_count
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8568.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8656.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8704.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8800.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8836.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,8896.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9100.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9112.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9156.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9200.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9220.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9292.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9320.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9340.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9368.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9384.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9456.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9500.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9504.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9548.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9600.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9636.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9676.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9696.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,9972.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10000.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10020.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10060.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10092.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10120.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10140.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10168.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10184.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10216.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10220.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10256.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10304.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10348.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10400.0,0.2,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10428.0,0.4,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10436.0,0.4,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10448.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10476.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10496.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10544.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10564.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10720.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10764.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10776.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10780.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10800.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10820.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10836.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10920.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10940.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10952.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,10968.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11020.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11044.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11104.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11140.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11144.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11200.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11236.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11244.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11276.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11284.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11296.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11408.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11520.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11572.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11576.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11580.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11600.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11620.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11740.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11752.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11844.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11904.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11940.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,11944.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12000.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12036.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12044.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12076.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12084.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12096.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12208.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12320.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12372.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12376.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12380.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12392.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12400.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12420.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12496.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12540.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12552.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12580.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12624.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12644.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12704.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12744.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12800.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12820.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12836.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12844.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12864.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,12876.0,0.6,0.5477225575051662,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13100.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13112.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13120.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13132.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13176.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13180.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13188.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13192.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13196.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13220.0,0.8,0.44721359549995804,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13328.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13340.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13352.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13380.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13544.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13620.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13636.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13664.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13676.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13772.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13860.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13884.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13900.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13912.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13920.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13932.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13976.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13980.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13988.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13992.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,13996.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14128.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14140.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14180.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14196.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14264.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14300.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14420.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14436.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14476.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14568.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14572.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14588.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14648.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14660.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14684.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14700.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14712.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14720.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14776.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14780.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14788.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14792.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14796.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14884.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14980.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14988.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,14996.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15112.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15132.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15144.0,1.0,0.7071067811865476,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15184.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15192.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15196.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15232.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15236.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15276.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15376.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15388.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15432.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15448.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15460.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15512.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15520.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15532.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15584.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15592.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15628.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15684.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15752.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15776.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15788.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15840.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15912.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15932.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15984.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15988.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,15992.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16036.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16076.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16092.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16104.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16148.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16176.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16188.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16196.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16304.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16312.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16332.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16392.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16440.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16504.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16568.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16576.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16588.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16624.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16676.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16712.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16732.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16792.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16836.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16856.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16884.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16892.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16904.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16964.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16972.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16976.0,1.2,0.8366600265340756,5
training_diagnostics_v1,ppo_train_projection,PPO trained with projection,training/cumulative_collision_count,16996.0,1.2,0.8366600265340756,5
